Date,Open,High,Low,Close,Avg (HLC3),Log Avg,Change,Change (%)
2004-11-01,44.43000030517578,45.599998474121094,44.06999969482422,45.119998931884766,44.929999033610024,3.8051057015732774,,
2004-12-01,45.279998779296875,46,43.20000076293945,43.79999923706055,44.333333333333336,3.791736839553644,-1.3199996948242188,-2.9255313077842793
2005-01-01,42.97999954223633,43.16999816894531,41.70000076293945,42.220001220703125,42.36333338419596,3.746283209426498,-1.5799980163574219,-3.607301470043256
2005-02-01,42.09000015258789,43.7400016784668,41.02000045776367,43.529998779296875,42.76333363850912,3.755681044729528,1.30999755859375,3.102789011648288
2005-03-01,43.29999923706055,44.66999816894531,42.349998474121094,42.81999969482422,43.279998779296875,3.76769060633344,-0.7099990844726562,-1.6310569822720389
2005-04-01,42.599998474121094,43.70000076293945,42.15999984741211,43.349998474121094,43.06999969482422,3.7628266919804427,0.529998779296875,1.237736532167566
2005-05-01,43.130001068115234,43.16999816894531,41.33000183105469,41.650001525878906,42.050000508626304,3.7388593985147076,-1.6999969482421875,-3.921561725675826
2005-06-01,41.40999984741211,44.130001068115234,41.400001525878906,43.439998626708984,42.99000040690104,3.760967539973206,1.7899971008300781,4.297711969393037
2005-07-01,43.400001525878906,43.400001525878906,41.70000076293945,42.81999969482422,42.640000661214195,3.7527927953644884,-0.6199989318847656,-1.4272535715587287
2005-08-01,43.08000183105469,44.720001220703125,42.810001373291016,43.400001525878906,43.64333470662435,3.776050572037778,0.5800018310546875,1.354511525428137
2005-09-01,43.93000030517578,47.22999954223633,43.849998474121094,46.70000076293945,45.926666259765625,3.827045912637141,3.299999237060547,7.603684610685546
2005-10-01,46.619998931884766,47.720001220703125,45.83000183105469,46.400001525878906,46.650001525878906,3.842672960002439,-0.2999992370605469,-0.6423966427397176
2005-11-01,46.06999969482422,49.9900016784668,45.31999969482422,49.099998474121094,48.13666661580404,3.8740441864137343,2.6999969482421875,5.818958748818792
2005-12-01,49.630001068115234,53.7599983215332,48.79999923706055,51.58000183105469,51.37999979654948,3.9392489877220154,2.4800033569335938,5.050923490844328
2006-01-01,52.290000915527344,57.04999923706055,52.099998474121094,56.70000076293945,55.28333282470703,4.0124714675245965,5.119998931884766,9.926325610950592
2006-02-01,56.790000915527344,57.29999923706055,53.33000183105469,56.06999969482422,55.56666692097982,4.01758350566536,-0.6300010681152344,-1.111112979961404
2006-03-01,56.02000045776367,58.70000076293945,53.150001525878906,58.099998474121094,56.65000025431315,4.0368919919632145,2.029998779296875,3.6204722495910113
2006-04-01,58.619998931884766,65.2699966430664,58,65.08999633789062,62.78666432698568,4.139742699443265,6.989997863769531,12.030977706278279
2006-05-01,65.68000030517578,72.26000213623047,63.220001220703125,64.2300033569336,66.57000223795573,4.198254059230694,-0.8599929809570312,-1.3212367941959902
2006-06-01,62.150001525878906,64.19000244140625,55.04999923706055,61.22999954223633,60.15666707356771,4.09695227706912,-3.0000038146972656,-4.6707203143457665
2006-07-01,61.959999084472656,66.41999816894531,59.83000183105469,63.15999984741211,63.13666661580404,4.1453016881949445,1.9300003051757812,3.1520501708389936
2006-08-01,62.91999816894531,65.22000122070312,60.29999923706055,62.290000915527344,62.60333379109701,4.136818532136866,-0.8699989318847656,-1.3774523970655372
2006-09-01,61.95000076293945,63.630001068115234,56.65999984741211,59.470001220703125,59.92000071207682,4.093010351092756,-2.8199996948242188,-4.527210873938614
2006-10-01,59.79999923706055,60.650001525878906,55.54999923706055,60.2400016784668,58.813334147135414,4.074368600405663,0.7700004577636719,1.2947712156690105
2006-11-01,61.029998779296875,64.43000030517578,60.68000030517578,64.38999938964844,63.166666666666664,4.145776735854371,4.149997711181641,6.889106234313203
2006-12-01,64.19999694824219,64.55000305175781,60.650001525878906,63.209999084472656,62.80333455403646,4.1400081700587155,-1.1800003051757812,-1.8325831904969392
2007-01-01,63.58000183105469,64.9800033569336,59.65999984741211,64.83000183105469,63.15666834513346,4.145618438552402,1.6200027465820312,2.562890001654794
2007-02-01,65.44999694824219,68.33000183105469,63.79999923706055,66.4800033569336,66.20333480834961,4.192730836422681,1.6500015258789062,2.5451202827030173
2007-03-01,66.2300033569336,66.75,62.619998931884766,65.73999786376953,65.03666559855144,4.17495119699042,-0.7400054931640625,-1.1131249335096238
2007-04-01,65.73999786376953,68.7300033569336,65.02999877929688,67.08999633789062,66.9499994913737,4.203946064540075,1.3499984741210938,2.053542010936238
2007-05-01,66.9800033569336,68.45999908447266,64.5199966430664,65.54000091552734,66.17333221435547,4.19227754514133,-1.5499954223632812,-2.3103227112383773
2007-06-01,65.69999694824219,66.76000213623047,63.38999938964844,64.2699966430664,64.80666605631511,4.171408469306777,-1.2700042724609375,-1.937754431980876
2007-07-01,64.51000213623047,68,63.880001068115234,65.79000091552734,65.89000066121419,4.18798669496085,1.5200042724609375,2.3650293322754035
2007-08-01,65.5,67.54000091552734,63.470001220703125,66.5199966430664,65.8433329264323,4.187278176691963,0.7299957275390625,1.1095846137414656
2007-09-01,66.73999786376953,73.80000305175781,66.58999633789062,73.51000213623047,71.3000005086263,4.266896334553859,6.9900054931640625,10.50812664749683
2007-10-01,73.48999786376953,78.94999694824219,71.23999786376953,78.62000274658203,76.26999918619792,4.3342796655061315,5.1100006103515625,6.95143580717299
2007-11-01,78.4000015258789,83.62999725341797,76.11000061035156,77.31999969482422,79.01999918619792,4.36970097468456,-1.3000030517578125,-1.6535271004099905
2007-12-01,77.38999938964844,83.0199966430664,77.30000305175781,82.45999908447266,80.92666625976562,4.3935433897735265,5.1399993896484375,6.647697115798756
2008-01-01,83.55999755859375,92.58000183105469,83.44000244140625,91.4000015258789,89.14000193277995,4.4902081892009305,8.94000244140625,10.841623260567879
2008-02-01,91.75,96.23999786376953,87.30000305175781,96.18000030517578,93.24000040690105,4.535176818531575,4.779998779296875,5.229757876911489
2008-03-01,97.5199966430664,100.44000244140625,89.77999877929688,90.41000366210938,93.5433349609375,4.538424804441086,-5.769996643066406,-5.999164716945737
